timestamp,vehicle_id,tyre_id,tyre_position,manufacture_date,tyre_age_days,distance_km,pressure_psi,temperature_c,vibration,speed_kmh,road_condition,weather_condition,vehicle_load_kg,braking_intensity,pressure_change,temperature_change,wear_ratio,abrasion_rate_mg_km,microplastic_g_per_km,dust_pm25_ug_m3,tyre_health_status,remaining_life_km
2026-07-28 21:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32490.7,35.96,62.6,1.5,89.83,GOOD,DRY,484.2,0.859,0.456,23.918,0.5415,2607.579,1.56455,391.137,CRITICAL,70.43
2026-07-28 22:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32497.39,35.99,39.42,1.5,40.17,GOOD,DRY,492.8,0.065,0.025,-23.184,0.5416,290.699,0.17442,43.605,WARNING,7519.37
2026-07-28 22:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32511.2,36.1,66.31,1.5,82.85,NORMAL,RAIN,511.3,0.328,0.112,26.891,0.5419,1100.996,0.6606,165.149,CRITICAL,3540.29
2026-07-28 22:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32518.53,36.33,45.8,1.5,44.0,NORMAL,DRY,422.7,0.064,0.235,-20.517,0.542,306.86,0.18412,46.029,WARNING,8318.04
2026-07-28 22:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32525.05,36.34,50.98,1.5,39.11,GOOD,DRY,456.9,0.017,0.011,5.186,0.5421,240.852,0.14451,36.128,WARNING,8168.45
2026-07-28 22:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32538.55,36.56,62.31,1.5,80.99,NORMAL,WET,414.2,0.313,0.215,11.327,0.5423,989.752,0.59385,148.463,WARNING,5883.14
2026-07-28 22:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32549.03,36.69,47.07,1.5,62.86,GOOD,SNOW,501.0,0.086,0.13,-15.242,0.5425,781.119,0.46867,117.168,CRITICAL,4243.33
2026-07-28 23:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32556.26,36.95,42.16,1.5,43.38,GOOD,DRY,502.7,0.032,0.258,-4.905,0.5426,306.913,0.18415,46.037,WARNING,8221.71
2026-07-28 23:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32564.44,37.41,51.04,1.5,49.08,NORMAL,WET,567.4,0.09,0.466,8.875,0.5427,381.179,0.22871,57.177,WARNING,7822.3
2026-07-28 23:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32578.98,36.88,54.27,1.5,87.24,GOOD,DRY,500.6,0.103,-0.535,3.233,0.543,1017.187,0.61031,152.578,WARNING,7290.37
2026-07-28 23:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32591.28,36.3,47.74,1.5,73.82,NORMAL,DRY,565.0,0.022,-0.579,-6.526,0.5432,711.683,0.42701,106.752,WARNING,8441.88
2026-07-28 23:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32598.67,36.65,49.85,1.5,44.32,NORMAL,RAIN,501.6,0.109,0.345,2.102,0.5433,298.638,0.17918,44.796,WARNING,7300.78
2026-07-28 23:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32607.08,36.8,46.82,1.5,50.49,NORMAL,DRY,483.3,0.034,0.158,-3.029,0.5435,378.598,0.22716,56.79,WARNING,7288.35
2026-07-29 00:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32618.76,36.53,48.55,1.5,70.04,NORMAL,DRY,493.0,0.026,-0.27,1.738,0.5436,613.85,0.36831,92.077,WARNING,7689.52
2026-07-29 00:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32630.8,36.22,50.57,1.5,72.29,GOOD,DRY,533.7,0.061,-0.311,2.015,0.5438,728.705,0.43722,109.306,WARNING,6876.42
2026-07-29 00:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32643.36,36.22,53.25,1.5,75.36,NORMAL,WET,483.6,0.067,-0.007,2.677,0.5441,632.883,0.37973,94.933,WARNING,7749.82
2026-07-29 00:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32653.47,35.67,47.79,1.5,60.62,NORMAL,DRY,452.2,0.011,-0.543,-5.461,0.5442,455.423,0.27325,68.313,WARNING,8457.28
2026-07-29 00:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32663.18,36.07,45.03,1.5,58.29,GOOD,DRY,568.0,0.11,0.395,-2.75,0.5444,605.576,0.36335,90.836,WARNING,7514.67
2026-07-29 00:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32669.97,36.04,40.9,1.5,40.7,GOOD,WET,443.7,0.116,-0.025,-4.137,0.5445,264.64,0.15878,39.696,WARNING,8448.42
2026-07-29 01:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32681.79,36.33,46.54,1.5,70.96,GOOD,DRY,447.5,0.094,0.292,5.642,0.5447,689.522,0.41371,103.428,WARNING,7308.72
2026-07-29 01:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32687.48,36.85,40.06,1.5,34.13,ROUGH,WET,498.6,0.298,0.512,-6.481,0.5448,293.095,0.17586,43.964,WARNING,5050.77
2026-07-29 01:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32701.04,36.85,58.49,1.5,81.34,NORMAL,DRY,485.6,0.037,0.005,18.436,0.545,783.974,0.47038,117.596,WARNING,5697.4
2026-07-29 01:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32713.5,37.02,54.03,1.5,74.77,GOOD,WET,486.3,0.022,0.169,-4.469,0.5452,567.361,0.34042,85.104,WARNING,7749.5
2026-07-29 01:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32719.95,36.89,43.29,1.5,38.71,GOOD,DRY,461.2,0.043,-0.129,-10.74,0.5453,253.72,0.15223,38.058,WARNING,7702.37
2026-07-29 01:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32729.72,36.1,48.25,1.5,58.63,NORMAL,SNOW,546.7,0.248,-0.792,4.963,0.5455,988.46,0.59308,148.269,CRITICAL,3514.11
2026-07-29 02:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32739.69,36.38,47.5,1.5,59.8,NORMAL,SNOW,571.6,0.1,0.283,-0.747,0.5457,805.829,0.4835,120.874,CRITICAL,4469.01
2026-07-29 02:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32750.75,36.41,47.25,1.5,66.39,ROUGH,DRY,415.8,0.077,0.032,-0.251,0.5458,580.817,0.34849,87.123,WARNING,6459.94
2026-07-29 02:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32762.8,36.28,52.6,1.5,72.31,ROUGH,DRY,505.3,0.098,-0.137,5.346,0.546,765.766,0.45946,114.865,WARNING,5273.28
2026-07-29 02:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32772.34,36.09,41.83,1.5,57.24,NORMAL,DRY,544.6,0.026,-0.186,-10.77,0.5462,480.924,0.28855,72.139,WARNING,7260.06
2026-07-29 02:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32785.94,36.14,53.31,1.5,81.59,GOOD,DRY,440.5,0.118,0.048,11.484,0.5464,886.298,0.53178,132.945,WARNING,7859.04
2026-07-29 02:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32798.05,36.65,56.27,1.5,72.64,GOOD,DRY,517.1,0.14,0.506,2.962,0.5466,846.6,0.50796,126.99,WARNING,6823.51
2026-07-29 03:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32807.29,36.73,55.14,1.5,55.47,GOOD,WET,512.9,0.051,0.086,-1.128,0.5468,399.612,0.23977,59.942,WARNING,8201.82
2026-07-29 03:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32820.63,36.89,53.08,1.5,80.03,GOOD,DRY,628.3,0.096,0.154,-2.06,0.547,1009.066,0.60544,151.36,WARNING,7132.47
2026-07-29 03:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32829.52,36.16,46.4,1.5,53.32,NORMAL,WET,457.0,0.07,-0.722,-6.685,0.5472,368.616,0.22117,55.292,WARNING,7983.0
2026-07-29 03:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32832.36,35.51,28.68,1.5,17.02,GOOD,SNOW,470.0,0.107,-0.65,-17.717,0.5472,111.227,0.06674,16.684,CRITICAL,3775.35
2026-07-29 03:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32844.49,35.58,53.3,1.5,72.78,GOOD,RAIN,464.0,0.227,0.064,24.615,0.5474,743.257,0.44595,111.489,WARNING,7168.05
2026-07-29 03:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32855.02,35.45,53.52,1.5,63.24,NORMAL,WET,448.3,0.103,-0.13,0.222,0.5476,503.959,0.30238,75.594,WARNING,6874.16
2026-07-29 04:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32860.83,35.09,36.28,1.5,34.86,GOOD,DRY,584.9,0.14,-0.359,-17.241,0.5477,302.367,0.18142,45.355,WARNING,7539.48
2026-07-29 04:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32870.5,34.99,55.87,1.5,57.99,GOOD,DRY,485.3,0.025,-0.101,19.597,0.5478,458.84,0.2753,68.826,WARNING,6752.41
2026-07-29 04:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32888.2,35.02,73.2,1.5,106.2,NORMAL,DRY,544.9,0.495,0.03,17.323,0.5481,2558.919,1.53535,383.838,CRITICAL,0.0
2026-07-29 04:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32897.54,34.92,41.95,1.5,56.04,GOOD,RAIN,605.1,0.091,-0.097,-31.247,0.5483,457.526,0.27452,68.629,WARNING,7987.15
2026-07-29 04:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32905.95,34.8,50.26,1.5,50.46,GOOD,DRY,581.5,0.196,-0.119,8.309,0.5484,579.809,0.34789,86.971,WARNING,7651.44
2026-07-29 04:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32922.57,35.06,58.42,1.5,99.73,NORMAL,DRY,473.7,0.355,0.255,8.159,0.5487,1816.148,1.08969,272.422,WARNING,5931.26
2026-07-29 05:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32932.99,35.32,52.83,1.5,62.55,NORMAL,DRY,464.5,0.031,0.261,-5.59,0.5489,510.225,0.30613,76.534,WARNING,7476.88
2026-07-29 05:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32942.64,35.57,49.05,1.5,57.87,GOOD,RAIN,421.8,0.039,0.255,-3.778,0.549,351.474,0.21088,52.721,WARNING,6780.6
2026-07-29 05:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32958.75,35.28,58.35,1.5,96.68,ROUGH,DRY,517.1,0.13,-0.289,9.297,0.5493,1278.89,0.76733,191.834,CRITICAL,4715.76
2026-07-29 05:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32971.39,34.99,52.07,1.5,75.85,ROUGH,DRY,506.2,0.023,-0.293,-6.278,0.5495,701.023,0.42061,105.154,WARNING,5385.07
2026-07-29 05:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32975.01,34.84,37.18,1.5,21.71,GOOD,DRY,551.6,0.096,-0.15,-14.897,0.5496,132.064,0.07924,19.81,WARNING,6504.98
2026-07-29 05:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32984.82,35.04,40.96,1.5,58.83,NORMAL,DRY,485.2,0.142,0.194,3.784,0.5497,599.17,0.3595,89.876,WARNING,6883.61
2026-07-29 06:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,32996.52,34.71,47.11,1.5,70.22,GOOD,DRY,618.1,0.052,-0.328,6.154,0.5499,749.147,0.44949,112.372,WARNING,7677.95
2026-07-29 06:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33008.47,34.29,59.82,1.5,71.72,GOOD,WET,469.3,0.011,-0.413,12.706,0.5501,510.296,0.30618,76.544,CRITICAL,4929.39
2026-07-29 06:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33017.37,34.74,51.13,1.5,53.39,NORMAL,DRY,475.8,0.286,0.444,-8.687,0.5503,648.536,0.38912,97.28,WARNING,7410.62
2026-07-29 06:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33031.2,34.34,52.42,1.5,82.99,GOOD,WET,487.5,0.021,-0.396,1.292,0.5505,665.437,0.39926,99.816,WARNING,7166.96
2026-07-29 06:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33041.1,34.56,51.45,1.5,59.34,NORMAL,DRY,485.3,0.024,0.214,-0.977,0.5507,475.088,0.28505,71.263,WARNING,7858.96
2026-07-29 06:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33057.46,34.57,59.65,1.5,98.19,NORMAL,DRY,461.3,0.293,0.018,8.206,0.551,1608.803,0.96528,241.32,WARNING,5663.19
2026-07-29 07:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33061.99,34.54,46.44,1.5,27.2,NORMAL,RAIN,527.3,0.049,-0.035,-13.218,0.551,130.998,0.0786,19.65,WARNING,6505.2
2026-07-29 07:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33077.31,35.11,55.28,1.5,91.9,GOOD,WET,453.6,0.237,0.569,8.84,0.5513,1127.887,0.67673,169.183,WARNING,7288.02
2026-07-29 07:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33084.69,35.29,35.82,1.5,44.26,GOOD,WET,569.6,0.022,0.183,-19.457,0.5514,283.899,0.17034,42.585,WARNING,7153.81
2026-07-29 07:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33094.55,34.93,45.42,1.5,59.17,ROUGH,DRY,449.0,0.004,-0.363,9.601,0.5516,432.455,0.25947,64.868,WARNING,5132.05
2026-07-29 07:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33103.22,35.11,45.96,1.5,52.0,GOOD,DRY,525.5,0.046,0.177,0.537,0.5517,428.998,0.2574,64.35,WARNING,8230.48
2026-07-29 07:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33112.67,35.33,46.88,1.5,56.7,NORMAL,DRY,561.2,0.052,0.225,0.92,0.5519,514.633,0.30878,77.195,WARNING,7554.78
2026-07-29 08:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33126.17,34.97,66.63,1.5,81.0,NORMAL,RAIN,476.0,0.839,-0.363,19.753,0.5521,1754.685,1.05281,263.203,CRITICAL,0.0
2026-07-29 08:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33142.31,35.09,60.22,1.5,96.88,NORMAL,DRY,450.5,0.198,0.117,-6.414,0.5524,1345.67,0.8074,201.85,WARNING,5465.97
2026-07-29 08:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33152.93,35.22,48.77,1.5,63.71,GOOD,DRY,529.4,0.161,0.132,-11.443,0.5525,735.851,0.44151,110.378,WARNING,6916.3
2026-07-29 08:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33158.18,35.41,38.68,1.5,31.5,GOOD,DRY,477.3,0.005,0.197,-10.098,0.5526,174.371,0.10462,26.156,WARNING,7128.38
2026-07-29 08:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33173.61,35.31,66.07,1.5,92.57,ROUGH,DRY,529.4,0.364,-0.102,27.395,0.5529,1753.575,1.05214,263.036,CRITICAL,1185.23
2026-07-29 08:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33190.46,35.51,73.0,1.5,101.08,GOOD,WET,539.5,0.283,0.194,6.934,0.5532,1536.988,0.92219,230.548,CRITICAL,1580.68
2026-07-29 09:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33203.68,35.16,54.3,1.5,79.33,ROUGH,DRY,561.6,0.002,-0.347,-18.701,0.5534,758.355,0.45501,113.753,CRITICAL,4759.68
2026-07-29 09:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33218.74,35.15,49.77,1.5,90.34,ROUGH,SNOW,535.1,0.024,-0.012,-4.533,0.5536,1229.271,0.73756,184.391,CRITICAL,1499.09
2026-07-29 09:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33225.96,35.46,38.36,1.5,43.36,GOOD,RAIN,465.6,0.078,0.316,-11.407,0.5538,262.483,0.15749,39.372,WARNING,7088.13
2026-07-29 09:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33236.73,35.66,48.9,1.5,64.62,NORMAL,RAIN,473.4,0.302,0.199,10.539,0.5539,707.66,0.4246,106.149,WARNING,6607.54
2026-07-29 09:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33243.32,35.5,46.54,1.5,39.5,NORMAL,WET,527.2,0.0,-0.162,-2.368,0.5541,217.317,0.13039,32.598,WARNING,7178.24
2026-07-29 09:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33254.74,35.39,52.93,1.5,68.52,GOOD,WET,510.1,0.022,-0.113,6.393,0.5542,514.204,0.30852,77.131,WARNING,5987.93
2026-07-29 10:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33259.82,35.28,43.34,1.5,30.52,GOOD,WET,534.7,0.007,-0.112,-9.585,0.5543,151.42,0.09085,22.713,WARNING,7584.56
2026-07-29 10:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33268.37,35.76,60.67,1.5,51.26,GOOD,RAIN,494.1,0.086,0.484,17.33,0.5545,354.506,0.2127,53.176,CRITICAL,4712.49
2026-07-29 10:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33278.76,35.79,57.38,1.5,62.37,ROUGH,DRY,528.9,0.228,0.033,-3.294,0.5546,798.261,0.47896,119.739,CRITICAL,3697.89
2026-07-29 10:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33291.07,36.27,54.06,1.5,73.85,NORMAL,WET,395.7,0.019,0.476,-3.317,0.5549,501.882,0.30113,75.282,WARNING,7074.08
2026-07-29 10:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33305.92,36.12,55.9,1.5,89.12,NORMAL,SNOW,583.4,0.29,-0.153,1.839,0.5551,2060.642,1.23639,309.096,CRITICAL,3339.82
2026-07-29 10:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33321.78,35.59,57.53,1.5,95.16,GOOD,DRY,507.9,0.006,-0.524,1.632,0.5554,950.756,0.57045,142.613,WARNING,5934.31
2026-07-29 11:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33333.42,34.86,54.59,1.5,69.84,ROUGH,DRY,470.5,0.009,-0.729,-2.948,0.5556,576.943,0.34617,86.541,CRITICAL,4785.66
2026-07-29 11:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33340.87,34.53,49.27,1.5,44.66,NORMAL,DRY,572.2,0.212,-0.332,-5.315,0.5557,493.791,0.29627,74.069,WARNING,7103.06
2026-07-29 11:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33351.07,34.56,49.93,1.5,61.22,NORMAL,WET,547.6,0.053,0.027,0.658,0.5559,485.577,0.29135,72.837,WARNING,6422.76
2026-07-29 11:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33358.71,34.59,40.4,1.5,45.86,GOOD,DRY,535.0,0.013,0.034,-9.528,0.556,333.016,0.19981,49.952,WARNING,6271.13
2026-07-29 11:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33371.85,34.57,52.71,1.5,78.85,NORMAL,DRY,481.5,0.086,-0.025,12.309,0.5562,834.894,0.50094,125.234,WARNING,7525.6
2026-07-29 11:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33385.09,34.57,61.89,1.5,79.42,ROUGH,WET,475.9,0.158,0.005,9.177,0.5564,817.01,0.49021,122.552,CRITICAL,2477.82
2026-07-29 12:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33394.12,34.43,43.81,1.5,54.17,GOOD,DRY,497.7,0.139,-0.138,-18.075,0.5566,537.055,0.32223,80.558,WARNING,7449.6
2026-07-29 12:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33407.41,34.41,58.11,1.5,79.77,NORMAL,WET,493.2,0.007,-0.023,14.297,0.5568,612.641,0.36758,91.896,CRITICAL,4983.19
2026-07-29 12:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33411.73,34.43,38.47,1.5,25.93,GOOD,DRY,517.1,0.161,0.024,-19.634,0.5569,188.886,0.11333,28.333,WARNING,5707.1
2026-07-29 12:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33422.87,34.16,57.15,1.5,66.79,NORMAL,RAIN,534.6,0.518,-0.269,18.674,0.557,1041.924,0.62515,156.289,CRITICAL,1699.44
2026-07-29 12:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33435.92,34.18,52.33,1.5,78.32,ROUGH,RAIN,526.3,0.051,0.012,-4.822,0.5573,644.171,0.3865,96.626,CRITICAL,4988.67
2026-07-29 12:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33444.88,33.73,54.62,1.5,53.78,GOOD,DRY,423.7,0.225,-0.442,2.296,0.5574,565.366,0.33922,84.805,WARNING,6248.85
2026-07-29 13:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33458.48,33.75,53.67,1.5,81.57,GOOD,RAIN,461.5,0.367,0.013,-0.956,0.5576,1083.503,0.6501,162.526,WARNING,5685.73
2026-07-29 13:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33470.97,33.68,56.32,1.5,74.96,ROUGH,DRY,446.9,0.016,-0.071,2.651,0.5578,637.071,0.38224,95.561,CRITICAL,4016.68
2026-07-29 13:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33486.57,33.4,55.44,1.5,93.61,GOOD,RAIN,530.7,0.076,-0.278,-0.875,0.5581,893.092,0.53585,133.964,WARNING,6152.0
2026-07-29 13:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33496.54,33.69,48.04,1.5,59.8,GOOD,RAIN,596.4,0.114,0.287,-7.405,0.5583,527.332,0.3164,79.1,WARNING,6438.83
2026-07-29 13:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33505.12,33.5,39.05,1.5,51.46,NORMAL,DRY,519.0,0.023,-0.182,-8.986,0.5584,399.982,0.23999,59.997,WARNING,6419.91
2026-07-29 13:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33516.54,33.22,48.24,1.5,68.51,NORMAL,RAIN,398.6,0.066,-0.28,9.191,0.5586,470.863,0.28252,70.63,WARNING,6338.18
2026-07-29 14:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33530.28,33.21,48.54,1.5,82.45,NORMAL,DRY,510.9,0.001,-0.014,0.298,0.5588,760.869,0.45652,114.13,WARNING,6471.23
2026-07-29 14:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33541.65,33.29,51.31,1.5,68.27,ROUGH,WET,474.9,0.058,0.078,2.773,0.559,535.458,0.32127,80.319,CRITICAL,4226.83
2026-07-29 14:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33555.16,32.91,55.97,1.5,81.02,ROUGH,DRY,438.8,0.261,-0.373,4.659,0.5593,1127.359,0.67642,169.104,CRITICAL,4767.56
2026-07-29 14:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33562.02,33.1,42.71,1.5,41.19,NORMAL,DRY,559.0,0.044,0.184,-13.257,0.5594,313.776,0.18827,47.066,WARNING,6487.59
2026-07-29 14:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33574.14,32.89,56.7,1.5,72.7,NORMAL,WET,511.4,0.043,-0.21,13.985,0.5596,592.39,0.35543,88.859,WARNING,5346.37
2026-07-29 14:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33583.17,33.06,46.57,1.5,54.15,GOOD,WET,555.2,0.015,0.172,-10.129,0.5597,374.295,0.22458,56.144,WARNING,6180.85
2026-07-29 15:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33593.86,33.43,49.46,1.5,64.14,NORMAL,RAIN,537.0,0.177,0.37,2.891,0.5599,619.087,0.37145,92.863,WARNING,6748.44
2026-07-29 15:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33607.43,33.61,56.74,1.5,81.47,NORMAL,DRY,511.8,0.011,0.174,7.278,0.5601,767.51,0.46051,115.127,WARNING,5934.36
2026-07-29 15:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33614.5,34.25,43.98,1.5,42.42,NORMAL,RAIN,402.5,0.242,0.641,-12.764,0.5602,317.378,0.19043,47.607,WARNING,5802.58
2026-07-29 15:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33627.51,34.25,46.84,1.5,78.05,NORMAL,RAIN,437.2,0.43,0.003,2.863,0.5605,1068.881,0.64133,160.332,WARNING,5554.02
2026-07-29 15:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33634.25,34.29,45.89,1.5,40.43,NORMAL,DRY,447.0,0.012,0.039,-0.946,0.5606,249.888,0.14993,37.483,WARNING,6235.87
2026-07-29 15:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33643.92,34.03,49.48,1.5,58.01,ROUGH,WET,479.6,0.133,-0.26,3.586,0.5607,490.914,0.29455,73.637,CRITICAL,3956.01
2026-07-29 16:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33649.87,33.67,38.16,1.5,35.68,GOOD,DRY,530.0,0.06,-0.36,-11.321,0.5608,254.311,0.15259,38.147,WARNING,6480.83
2026-07-29 16:12:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33664.58,33.6,57.48,1.5,88.27,NORMAL,DRY,499.4,0.205,-0.068,19.319,0.5611,1259.572,0.75574,188.936,WARNING,5103.33
2026-07-29 16:22:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33677.6,33.67,57.44,1.5,78.11,NORMAL,DRY,470.5,0.022,0.065,-0.033,0.5613,708.375,0.42503,106.256,CRITICAL,4715.15
2026-07-29 16:32:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33692.4,33.62,61.19,1.5,88.83,NORMAL,DRY,481.8,0.289,-0.041,3.746,0.5615,1420.656,0.85239,213.098,CRITICAL,3345.45
2026-07-29 16:42:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33699.24,33.81,45.03,1.5,41.06,ROUGH,DRY,442.3,0.127,0.187,-16.16,0.5617,326.153,0.19569,48.923,CRITICAL,4560.01
2026-07-29 16:52:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33711.68,33.75,52.32,1.5,74.64,GOOD,DRY,488.0,0.035,-0.061,7.295,0.5619,695.117,0.41707,104.268,WARNING,5712.03
2026-07-29 17:02:23.251603,VEH_052,VEH_052_RR,RR,2025-06-24,429,33728.61,33.59,62.43,1.5,101.54,GOOD,DRY,460.9,0.046,-0.16,10.101,0.5621,1096.043,0.65763,164.406,CRITICAL,3414.25
